173	1.805037
174	1.805037
175	1.764098
176	1.882856
177	1.954434
178	1.954434
179	1.954434
180	1.936278
181	1.880241
182	1.880241
183	1.880241
184	1.936278
185	1.880241
186	1.936278
187	1.936278
188	1.936278
189	1.936278
190	1.936278
191	1.977217
192	1.905639
193	1.771782
194	1.702820
195	1.702820
196	1.748999
197	1.882856
198	1.811278
199	1.882856
200	1.882856
201	1.849602
202	1.748999
203	1.764098
204	1.764098
205	1.748999
206	1.505241
207	1.505241
208	1.505241
209	1.477217
210	1.477217
211	1.405639
212	1.405639
213	1.405639
214	1.677421
215	1.530639
216	1.530639
217	1.677421
218	1.649397
219	1.649397
220	1.748999
221	1.805037
222	1.805037
223	1.905639
224	1.923795
225	1.923795
226	1.923795
227	1.923795
228	1.923795
229	1.882856
230	1.748999
231	1.748999
232	1.702820
233	1.591917
234	1.669737
235	1.669737
236	1.501614
237	1.298795
238	1.366315
239	1.491315
240	1.491315
241	1.423795
242	1.491315
243	1.649397
244	1.649397
245	1.796180
246	1.811278
247	1.882856
248	1.954434
249	1.954434
250	1.954434
251	1.954434
252	1.977217
253	2.000000
254	1.977217
255	1.954434
256	1.936278
257	1.936278
258	1.936278
259	1.882856
260	1.849602
261	1.849602
262	1.849602
263	1.702820
264	1.748999
265	1.702820
266	1.748999
267	1.849602
268	1.748999
269	1.748999
270	1.764098
271	1.805037
272	1.805037
273	1.764098
274	1.764098
275	1.677421
276	1.649397
277	1.649397
278	1.649397
279	1.591917
280	1.591917
281	1.501614
282	1.501614
283	1.199460
284	1.329434
285	1.298795
286	1.366315
287	1.419737
288	1.419737
289	1.419737
290	1.419737
291	1.477217
292	1.477217
293	1.419737
294	1.419737
295	1.477217
296	1.505241
297	1.505241
298	1.477217
299	1.419737
300	1.298795
301	1.121641
302	1.121641
303	1.121641
304	1.121641
305	1.014098
306	1.014098
307	1.014098
308	1.186278
309	0.993393
310	0.868393
311	1.014098
312	1.014098
313	1.121641
314	1.298795
315	1.419737
316	1.419737
317	1.419737
318	1.622556
319	1.622556
320	1.780639
321	1.849602
322	1.849602
323	1.936278
324	1.880241
325	1.936278
326	1.936278
327	1.936278
328	1.954434
329	1.882856
330	1.811278
331	1.677421
332	1.677421
333	1.649397
334	1.748999
335	1.748999
336	1.805037
337	1.561278
338	1.579434
339	1.823192
340	1.823192
341	1.805037
342	1.764098
343	1.764098
344	1.764098
345	1.748999
346	1.748999
347	1.702820
348	1.702820
349	1.702820
350	1.649397
351	1.677421
352	1.543564
353	1.530639
354	1.271782
355	0.988699
356	0.954434
357	0.896038
358	1.198192
359	1.198192
360	1.198192
361	1.198192
362	1.198192
363	1.198192
364	1.423795
365	1.423795
366	1.423795
367	1.491315
368	1.491315
369	1.530639
370	1.530639
371	1.530639
372	1.677421
373	1.677421
374	1.530639
375	1.649397
376	1.649397
377	1.677421
378	1.677421
379	1.677421
380	1.543564
381	1.677421
382	1.677421
383	1.811278
384	1.882856
385	1.923795
386	1.923795
387	1.923795
388	1.805037
389	1.771782
390	1.748999
391	1.748999
392	1.764098
393	1.748999
394	1.677421
395	1.530639
396	1.649397
397	1.366315
398	1.298795
399	1.298795
400	1.298795
401	1.591917
402	1.591917
403	1.669737
404	1.669737
405	1.591917
406	1.591917
407	1.750000
408	1.750000
409	1.796180
410	1.748999
411	1.882856
412	1.882856
413	1.882856
414	1.882856
415	1.882856
416	1.882856
417	1.936278
418	1.936278
419	1.936278
420	1.882856
421	1.882856
422	1.882856
423	1.905639
424	1.923795
425	1.823192
426	1.823192
427	1.805037
428	1.805037
429	1.771782
430	1.702820
431	1.649397
432	1.530639
433	1.491315
434	1.591917
435	1.649397
436	1.649397
437	1.366315
438	1.247556
439	1.247556
440	1.247556
441	1.405639
442	1.505241
443	1.505241
444	1.546180
445	1.546180
446	1.505241
447	1.505241
448	1.546180
449	1.546180
450	1.579434
451	1.561278
452	1.505241
453	1.505241
454	1.418564
455	1.418564
456	1.418564
457	1.405639
458	1.405639
459	1.247556
460	1.198192
461	1.121641
462	1.199460
463	1.199460
464	1.329434
465	1.329434
466	1.419737
467	1.500000
468	1.419737
469	1.500000
470	1.546180
471	1.561278
472	1.579434
473	1.579434
474	1.579434
475	1.579434
476	1.579434
477	1.561278
478	1.579434
479	1.579434
480	1.579434
481	1.561278
482	1.546180
483	1.579434
484	1.546180
485	1.500000
486	1.546180
487	1.561278
488	1.505241
489	1.505241
490	1.405639
491	1.677421
492	1.649397
493	1.491315
494	1.491315
495	1.491315
496	1.591917
497	1.423795
498	1.324460
499	1.501614
500	1.501614
501	1.371641
502	1.371641
503	1.371641
504	1.501614
505	1.669737
506	1.669737
507	1.591917
508	1.591917
509	1.649397
510	1.649397
511	1.649397
512	1.491315
513	1.530639
514	1.530639
515	1.271782
516	1.247556
517	1.247556
518	1.405639
519	1.405639
520	1.649397
521	1.649397
522	1.649397
523	1.750000
524	1.796180
525	1.796180
526	1.796180
527	1.750000
528	1.750000
529	1.669737
530	1.750000
531	1.780639
532	1.849602
533	1.849602
534	1.702820
535	1.702820
536	1.591917
537	1.591917
538	1.649397
539	1.530639
540	1.491315
541	1.423795
542	1.491315
543	1.530639
544	1.530639
545	1.530639
546	1.530639
547	1.271782
548	1.271782
549	1.271782
550	1.271782
551	1.271782
552	1.271782
553	1.000000
554	1.000000
555	1.000000
556	1.271782
557	1.247556
558	1.271782
559	1.271782
560	1.271782
561	1.271782
562	1.271782
563	1.247556
564	1.198192
565	1.198192
566	1.247556
567	1.247556
568	1.271782
569	1.405639
570	1.649397
571	1.750000
572	1.702820
573	1.702820
574	1.771782
575	1.849602
576	1.882856
577	1.923795
578	1.977217
579	1.977217
580	1.936278
581	1.849602
582	1.849602
583	1.849602
584	1.880241
585	1.780639
586	1.849602
587	1.882856
588	1.882856
589	1.811278
590	1.882856
591	1.805037
592	1.805037
593	1.905639
594	1.771782
595	1.805037
596	1.764098
597	1.764098
598	1.764098
599	1.764098
600	1.748999
601	1.677421
602	1.748999
603	1.849602
604	1.750000
605	1.669737
606	1.669737
607	1.669737
608	1.780639
609	1.780639
610	1.750000
611	1.796180
612	1.811278
613	1.796180
614	1.882856
615	1.748999
616	1.882856
617	1.805037
618	1.805037
619	1.805037
620	1.923795
621	1.923795
622	1.954434
623	1.954434
624	1.977217
625	2.000000
626	2.000000
627	1.977217
628	1.923795
629	1.905639
630	1.849602
631	1.780639
632	1.780639
633	1.750000
634	1.702820
635	1.477217
636	1.505241
637	1.418564
638	1.418564
639	1.418564
640	1.405639
641	1.405639
642	1.405639
643	1.366315
644	1.649397
645	1.750000
646	1.780639
647	1.750000
648	1.649397
649	1.748999
650	1.771782
651	1.805037
652	1.923795
653	1.977217
654	1.905639
655	1.905639
656	1.882856
657	1.882856
658	1.923795
659	1.805037
660	1.771782
661	1.702820
662	1.748999
663	1.748999
664	1.882856
665	1.796180
666	1.649397
667	1.748999
668	1.849602
669	1.849602
670	1.849602
671	1.796180
672	1.649397
673	1.591917
674	1.622556
675	1.780639
676	1.780639
677	1.849602
678	1.796180
679	1.882856
680	1.882856
681	1.882856
682	1.882856
683	1.882856
684	1.882856
685	1.811278
686	1.882856
687	1.796180
688	1.796180
689	1.849602
690	1.936278
691	1.849602
692	1.780639
693	1.880241
694	1.936278
695	1.849602
696	1.905639
697	1.882856
698	1.811278
699	1.796180
700	1.796180
701	1.849602
702	1.936278
703	1.936278
704	1.880241
705	1.780639
706	1.849602
707	1.880241
708	1.849602
709	1.849602
710	1.936278
711	1.905639
712	1.905639
713	1.923795
714	1.923795
715	1.977217
716	1.977217
717	1.954434
718	1.936278
719	1.936278
720	1.936278
721	1.954434
722	1.954434
723	1.923795
724	1.923795
725	1.823192
726	1.805037
727	1.579434
728	1.546180
729	1.477217
730	1.505241
731	1.477217
732	1.748999
733	1.764098
734	1.805037
735	1.764098
736	1.748999
737	1.649397
738	1.649397
739	1.649397
740	1.796180
741	1.748999
742	1.702820
743	1.702820
744	1.702820
745	1.622556
746	1.622556
747	1.591917
748	1.622556
749	1.622556
750	1.622556
751	1.622556
752	1.622556
753	1.622556
754	1.702820
755	1.771782
756	1.702820
757	1.649397
758	1.748999
759	1.764098
760	1.748999
761	1.805037
762	1.805037
763	1.764098
764	1.748999
765	1.882856
766	1.805037
767	1.805037
768	1.805037
769	1.823192
770	1.805037
771	1.923795
772	1.905639
773	1.923795
774	1.882856
775	1.849602
776	1.849602
777	1.796180
778	1.849602
779	1.882856
780	1.954434
781	1.954434
782	1.882856
783	1.936278
784	1.954434
785	1.882856
786	1.923795
787	1.882856
788	1.936278
789	1.954434
790	1.936278
791	1.936278
792	1.880241
793	1.936278
794	1.849602
795	1.849602
796	1.750000
797	1.591917
798	1.501614
799	1.423795
800	1.423795
801	1.591917
802	1.419737
803	1.419737
804	1.419737
805	1.477217
806	1.505241
807	1.477217
808	1.505241
809	1.546180
810	1.546180
811	1.561278
812	1.579434
813	1.805037
814	1.764098
815	1.764098
816	1.811278
817	1.882856
818	1.849602
819	1.780639
820	1.880241
821	1.936278
822	1.977217
823	1.954434
824	1.936278
825	1.882856
826	1.882856
827	1.936278
828	1.882856
829	1.882856
830	1.764098
831	1.764098
832	1.748999
833	1.702820
834	1.771782
835	1.905639
836	1.849602
837	1.750000
838	1.669737
839	1.669737
840	1.669737
841	1.780639
842	1.750000
843	1.591917
844	1.591917
845	1.750000
846	1.750000
847	1.750000
848	1.750000
849	1.849602
850	1.849602
851	1.796180
852	1.796180
853	1.811278
854	1.811278
855	1.764098
856	1.764098
857	1.748999
858	1.702820
859	1.771782
860	1.805037
861	1.805037
862	1.764098
863	1.764098
864	1.882856
865	1.882856
866	1.954434
867	1.954434
868	1.977217
869	1.977217
870	1.954434
871	1.977217
872	1.954434
873	1.954434
874	1.954434
875	1.977217
876	1.954434
877	1.882856
878	1.882856
879	1.811278
880	1.796180
881	1.796180
882	1.849602
883	1.905639
884	1.977217
885	1.977217
886	1.954434
887	1.936278
888	1.977217
889	1.936278
890	1.849602
891	1.849602
892	1.750000
893	1.649397
894	1.677421
895	1.796180
896	1.649397
897	1.702820
898	1.702820
899	1.771782
900	1.702820
901	1.702820
902	1.771782
903	1.905639
904	1.936278
905	1.977217
906	1.977217
907	1.954434
908	1.954434
909	1.882856
910	1.764098
911	1.677421
912	1.796180
913	1.882856
914	1.882856
915	1.882856
916	1.849602
917	1.771782
918	1.771782
919	1.849602
920	1.750000
921	1.750000
922	1.849602
923	1.849602
924	1.849602
925	1.849602
926	1.882856
927	1.923795
928	1.923795
929	1.923795
930	1.882856
931	1.882856
932	1.882856
933	1.764098
934	1.764098
935	1.764098
936	1.882856
937	1.849602
938	1.936278
939	1.905639
940	1.805037
941	1.805037
942	1.805037
943	1.579434
944	1.561278
945	1.561278
946	1.805037
947	1.805037
948	1.905639
949	1.936278
950	1.936278
951	1.882856
952	1.882856
953	1.764098
954	1.748999
955	1.702820
956	1.622556
957	1.501614
958	1.501614
959	1.298795
960	1.329434
961	1.298795
962	1.366315
963	1.366315
964	1.649397
965	1.649397
966	1.748999
967	1.764098
968	1.748999
969	1.649397
970	1.591917
971	1.591917
972	1.622556
973	1.622556
974	1.622556
975	1.702820
976	1.649397
977	1.748999
978	1.882856
979	1.882856
980	1.882856
981	1.905639
982	1.905639
983	1.977217
984	1.977217
985	1.977217
986	1.977217
987	1.954434
988	1.936278
989	1.849602
990	1.849602
991	1.849602
992	1.748999
993	1.849602
994	1.849602
995	1.849602
996	1.849602
997	1.849602
998	1.849602
999	1.849602
1000	1.780639
1001	1.849602
1002	1.849602
1003	1.882856
1004	1.882856
1005	1.882856
1006	1.882856
1007	1.849602
1008	1.849602
1009	1.780639
1010	1.780639
1011	1.780639
1012	1.780639
1013	1.780639
1014	1.669737
1015	1.591917
1016	1.750000
1017	1.669737
1018	1.669737
1019	1.548795
1020	1.669737
1021	1.780639
1022	1.849602
1023	1.882856
1024	1.882856
1025	1.954434
1026	1.977217
1027	1.977217
1028	1.923795
1029	1.905639
1030	1.977217
1031	1.905639
1032	1.882856
1033	1.882856
1034	1.882856
1035	1.936278
1036	1.849602
1037	1.936278
1038	1.882856
1039	1.764098
1040	1.764098
1041	1.748999
1042	1.771782
1043	1.702820
1044	1.748999
1045	1.748999
1046	1.702820
1047	1.771782
1048	1.702820
1049	1.849602
1050	1.796180
1051	1.849602
1052	1.750000
1053	1.591917
1054	1.750000
1055	1.750000
1056	1.750000
1057	1.796180
1058	1.796180
1059	1.796180
1060	1.750000
1061	1.750000
1062	1.796180
1063	1.796180
1064	1.882856
1065	1.882856
1066	1.905639
1067	1.771782
1068	1.905639
1069	1.977217
1070	1.936278
1071	1.977217
1072	1.936278
1073	1.905639
1074	1.771782
1075	1.905639
1076	1.977217
1077	2.000000
1078	2.000000
1079	1.977217
1080	1.954434
1081	1.923795
1082	1.805037
1083	1.823192
1084	1.923795
1085	1.882856
1086	1.905639
1087	1.805037
1088	1.805037
1089	1.905639
1090	1.849602
1091	1.849602
1092	1.849602
1093	1.882856
1094	1.923795
1095	1.923795
1096	1.923795
1097	1.923795
1098	1.905639
1099	1.905639
1100	1.771782
1101	1.805037
1102	1.764098
1103	1.677421
1104	1.677421
1105	1.677421
1106	1.764098
1107	1.805037
1108	1.771782
1109	1.702820
1110	1.702820
1111	1.771782
1112	1.805037
1113	1.771782
1114	1.702820
1115	1.702820
1116	1.622556
1117	1.622556
1118	1.622556
1119	1.501614
1120	1.622556
1121	1.419737
1122	1.622556
1123	1.591917
1124	1.702820
1125	1.748999
1126	1.882856
1127	1.811278
1128	1.811278
1129	1.811278
1130	1.882856
1131	1.882856
1132	1.882856
1133	1.882856
1134	1.882856
1135	1.849602
1136	1.936278
1137	1.882856
1138	1.796180
1139	1.882856
1140	1.764098
1141	1.805037
1142	1.764098
1143	1.764098
1144	1.748999
1145	1.764098
1146	1.677421
1147	1.764098
1148	1.748999
1149	1.882856
1150	1.936278
1151	1.954434
1152	1.882856
1153	1.882856
1154	1.849602
1155	1.796180
1156	1.882856
1157	1.764098
1158	1.748999
1159	1.702820
1160	1.702820
1161	1.780639
1162	1.880241
1163	1.780639
1164	1.780639
1165	1.750000
1166	1.750000
1167	1.849602
1168	1.905639
1169	1.923795
1170	1.923795
1171	1.905639
1172	1.905639
1173	1.849602
1174	1.849602
1175	1.849602
1176	1.771782
1177	1.805037
1178	1.923795
1179	1.823192
1180	1.923795
1181	1.882856
1182	1.923795
1183	1.923795
1184	1.882856
1185	1.882856
1186	1.811278
1187	1.677421
1188	1.764098
1189	1.764098
1190	1.805037
1191	1.923795
1192	1.977217
1193	1.977217
1194	2.000000
1195	1.977217
1196	1.936278
1197	1.936278
1198	1.954434
1199	1.977217
1200	1.954434
1201	1.977217
1202	1.954434
1203	1.936278
1204	1.882856
1205	1.954434
1206	1.954434
1207	1.936278
1208	1.936278
1209	1.905639
1210	1.936278
1211	1.880241
1212	1.849602
1213	1.882856
1214	1.811278
1215	1.882856
1216	1.905639
1217	1.905639
1218	1.882856
1219	1.882856
1220	1.796180
1221	1.882856
1222	1.882856
1223	1.811278
1224	1.796180
1225	1.677421
1226	1.677421
1227	1.677421
1228	1.649397
1229	1.649397
1230	1.591917
1231	1.591917
1232	1.649397
1233	1.649397
1234	1.649397
1235	1.477217
1236	1.419737
1237	1.419737
1238	1.500000
1239	1.702820
1240	1.591917
1241	1.649397
1242	1.649397
1243	1.702820
1244	1.849602
1245	1.750000
1246	1.750000
1247	1.796180
1248	1.796180
1249	1.811278
1250	1.882856
1251	1.882856
1252	1.905639
1253	1.923795
1254	1.905639
1255	1.905639
1256	1.905639
1257	1.849602
1258	1.882856
1259	1.905639
1260	1.771782
1261	1.805037
1262	1.805037
1263	1.805037
1264	1.805037
1265	1.905639
1266	1.849602
1267	1.849602
1268	1.849602
1269	1.882856
1270	1.882856
1271	1.748999
1272	1.748999
1273	1.805037
1274	1.905639
1275	1.882856
1276	1.923795
1277	1.954434
1278	1.882856
1279	1.849602
1280	1.905639
1281	1.905639
1282	1.905639
1283	1.977217
1284	1.977217
1285	1.977217
1286	1.977217
1287	1.936278
1288	1.849602
1289	1.796180
1290	1.849602
1291	1.849602
1292	1.750000
1293	1.750000
1294	1.849602
1295	1.882856
1296	1.905639
1297	1.849602
1298	1.780639
1299	1.702820
1300	1.849602
1301	1.750000
1302	1.849602
1303	1.905639
1304	1.923795
1305	1.882856
1306	1.764098
1307	1.805037
1308	1.905639
1309	1.882856
1310	1.882856
1311	1.796180
1312	1.849602
1313	1.849602
1314	1.882856
1315	1.882856
1316	1.882856
1317	1.954434
1318	1.936278
1319	1.936278
1320	1.882856
1321	1.923795
1322	1.923795
1323	1.905639
1324	1.849602
1325	1.882856
1326	1.882856
1327	1.905639
1328	1.905639
1329	1.882856
1330	1.805037
1331	1.805037
1332	1.905639
1333	1.936278
1334	1.936278
1335	1.977217
1336	2.000000
1337	1.977217
1338	1.954434
1339	1.936278
1340	1.880241
1341	1.936278
1342	1.936278
1343	1.880241
1344	1.936278
1345	1.905639
1346	1.905639
1347	1.905639
1348	1.882856
1349	1.811278
1350	1.677421
1351	1.764098
1352	1.677421
1353	1.677421
1354	1.649397
1355	1.796180
1356	1.882856
1357	1.811278
1358	1.882856
1359	1.849602
1360	1.849602
1361	1.905639
1362	1.923795
1363	1.882856
1364	1.936278
1365	1.880241
1366	1.880241
1367	1.936278
1368	1.882856
1369	1.764098
1370	1.505241
1371	1.561278
1372	1.805037
1373	1.805037
1374	1.823192
1375	1.823192
1376	1.805037
1377	1.764098
1378	1.764098
1379	1.677421
1380	1.677421
1381	1.677421
1382	1.677421
1383	1.796180
1384	1.750000
1385	1.780639
1386	1.780639
1387	1.849602
1388	1.796180
1389	1.882856
1390	1.923795
1391	1.923795
1392	1.923795
1393	1.977217
1394	1.977217
1395	1.977217
1396	1.936278
1397	1.905639
1398	1.923795
1399	1.923795
1400	1.923795
1401	1.805037
1402	1.882856
1403	1.882856
1404	1.805037
1405	1.805037
1406	1.905639
1407	1.923795
1408	1.882856
1409	1.849602
1410	1.882856
1411	1.882856
1412	1.905639
1413	1.771782
1414	1.702820
1415	1.649397
1416	1.702820
1417	1.702820
1418	1.748999
1419	1.805037
1420	1.805037
1421	1.905639
1422	1.805037
1423	1.805037
1424	1.805037
1425	1.805037
1426	1.823192
1427	1.805037
1428	1.905639
1429	1.882856
1430	1.796180
1431	1.796180
1432	1.849602
1433	1.780639
1434	1.750000
1435	1.849602
1436	1.780639
1437	1.702820
1438	1.702820
1439	1.702820
1440	1.702820
1441	1.748999
1442	1.882856
1443	1.923795
1444	1.823192
1445	1.805037
1446	1.805037
1447	1.805037
1448	1.805037
1449	1.764098
1450	1.805037
1451	1.823192
1452	1.923795
1453	1.923795
1454	1.923795
1455	1.923795
1456	1.905639
1457	1.977217
1458	1.977217
1459	1.977217
1460	1.977217
1461	1.936278
1462	1.977217
1463	1.923795
1464	1.805037
1465	1.823192
1466	1.805037
1467	1.764098
1468	1.748999
1469	1.796180
1470	1.882856
1471	1.882856
1472	1.905639
1473	1.905639
1474	1.923795
1475	1.923795
1476	1.805037
1477	1.805037
1478	1.771782
1479	1.702820
1480	1.622556
1481	1.702820
1482	1.780639
1483	1.780639
1484	1.750000
1485	1.591917
1486	1.501614
1487	1.501614
1488	1.548795
1489	1.548795
1490	1.371641
1491	1.501614
1492	1.501614
1493	1.501614
1494	1.622556
1495	1.780639
1496	1.849602
1497	1.771782
1498	1.771782
1499	1.805037
1500	1.771782
1501	1.805037
1502	1.805037
1503	1.805037
1504	1.823192
1505	1.805037
1506	1.748999
1507	1.849602
1508	1.849602
1509	1.849602
1510	1.936278
1511	1.849602
1512	1.849602
1513	1.882856
1514	1.882856
1515	1.882856
1516	1.796180
1517	1.849602
1518	1.849602
1519	1.750000
1520	1.750000
1521	1.750000
1522	1.750000
1523	1.702820
1524	1.500000
1525	1.546180
1526	1.546180
1527	1.579434
1528	1.546180
1529	1.505241
1530	1.677421
1531	1.677421
1532	1.677421
1533	1.764098
1534	1.764098
1535	1.805037
1536	1.805037
1537	1.805037
1538	1.805037
1539	1.805037
1540	1.805037
1541	1.882856
1542	1.811278
1543	1.882856
1544	1.923795
1545	1.805037
1546	1.805037
1547	1.546180
1548	1.805037
1549	1.771782
1550	1.702820
1551	1.649397
1552	1.748999
1553	1.796180
1554	1.811278
1555	1.811278
1556	1.811278
1557	1.796180
1558	1.882856
1559	1.849602
1560	1.880241
1561	1.936278
1562	1.936278
1563	1.977217
1564	1.905639
1565	1.905639
1566	1.923795
1567	1.923795
1568	1.923795
1569	1.823192
1570	1.805037
1571	1.905639
1572	1.923795
1573	1.923795
1574	1.805037
1575	1.805037
1576	1.805037
1577	1.805037
1578	1.805037
1579	1.805037
1580	1.805037
1581	1.905639
1582	1.923795
1583	1.954434
1584	1.977217
1585	1.977217
1586	1.977217
1587	1.905639
1588	1.882856
1589	1.954434
1590	1.954434
1591	1.954434
1592	1.954434
1593	1.977217
1594	1.977217
1595	1.923795
1596	1.923795
1597	1.905639
1598	1.923795
1599	1.954434
1600	1.882856
1601	1.882856
1602	1.882856
1603	1.882856
1604	1.923795
1605	1.954434
1606	1.977217
1607	1.977217
1608	1.977217
1609	1.977217
1610	1.905639
1611	1.977217
1612	1.936278
1613	1.936278
1614	1.849602
1615	1.880241
1616	1.849602
1617	1.750000
1618	1.796180
1619	1.677421
1620	1.677421
1621	1.530639
1622	1.247556
1623	1.271782
1624	1.543564
1625	1.677421
1626	1.677421
1627	1.677421
1628	1.677421
1629	1.677421
1630	1.748999
1631	1.546180
1632	1.561278
1633	1.805037
1634	1.923795
1635	1.905639
1636	1.936278
1637	1.936278
1638	1.954434
1639	1.882856
1640	1.882856
1641	1.954434
1642	1.954434
1643	1.882856
1644	1.954434
1645	1.882856
1646	1.882856
1647	1.882856
1648	1.882856
1649	1.882856
1650	1.764098
1651	1.748999
1652	1.748999
1653	1.748999
1654	1.805037
1655	1.823192
1656	1.923795
1657	1.923795
1658	1.923795
1659	1.882856
1660	1.882856
1661	1.954434
1662	1.977217
1663	1.977217
1664	1.905639
1665	1.923795
1666	1.977217
1667	1.977217
1668	1.954434
1669	1.936278
1670	1.936278
1671	1.977217
1672	1.923795
1673	1.977217
1674	1.954434
1675	1.954434
1676	1.882856
1677	1.796180
1678	1.796180
1679	1.677421
1680	1.677421
1681	1.543564
1682	1.530639
1683	1.491315
1684	1.491315
1685	1.491315
1686	1.649397
1687	1.491315
1688	1.423795
1689	1.198192
1690	1.198192
1691	1.198192
1692	1.366315
1693	1.477217
1694	1.477217
1695	1.419737
1696	1.419737
1697	1.500000
1698	1.500000
1699	1.500000
1700	1.500000
1701	1.771782
1702	1.748999
1703	1.748999
1704	1.764098
1705	1.764098
1706	1.764098
1707	1.764098
1708	1.764098
1709	1.764098
1710	1.764098
1711	1.882856
1712	1.811278
1713	1.796180
1714	1.811278
1715	1.796180
1716	1.796180
1717	1.677421
1718	1.677421
1719	1.677421
1720	1.764098
1721	1.805037
1722	1.823192
1723	1.805037
1724	1.805037
1725	1.764098
1726	1.748999
1727	1.505241
1728	1.505241
1729	1.477217
1730	1.546180
1731	1.546180
1732	1.546180
1733	1.500000
1734	1.702820
1735	1.748999
1736	1.702820
1737	1.702820
1738	1.622556
1739	1.780639
1740	1.780639
1741	1.780639
1742	1.702820
1743	1.702820
1744	1.771782
1745	1.771782
1746	1.748999
1747	1.748999
1748	1.748999
1749	1.748999
1750	1.771782
1751	1.771782
1752	1.805037
1753	1.748999
1754	1.748999
1755	1.702820
1756	1.780639
1757	1.780639
1758	1.750000
1759	1.849602
1760	1.849602
1761	1.936278
1762	1.936278
1763	1.977217
1764	1.977217
1765	1.977217
1766	1.977217
1767	1.905639
1768	1.905639
1769	1.905639
1770	1.977217
1771	1.977217
1772	1.977217
1773	1.905639
1774	1.882856
1775	1.905639
1776	1.849602
1777	1.849602
1778	1.849602
1779	1.849602
1780	1.936278
1781	1.936278
1782	1.880241
1783	1.936278
1784	1.936278
1785	1.954434
1786	1.882856
1787	1.882856
1788	1.748999
1789	1.764098
1790	1.748999
1791	1.748999
1792	1.764098
1793	1.677421
1794	1.530639
1795	1.491315
1796	1.198192
1797	1.198192
1798	1.366315
1799	1.419737
1800	1.329434
1801	1.298795
1802	1.298795
1803	1.298795
1804	1.591917
1805	1.591917
1806	1.591917
1807	1.501614
1808	1.501614
1809	1.622556
1810	1.622556
1811	1.702820
1812	1.702820
1813	1.702820
1814	1.702820
1815	1.622556
1816	1.702820
1817	1.622556
1818	1.780639
1819	1.849602
1820	1.780639
1821	1.669737
1822	1.780639
1823	1.849602
1824	1.780639
1825	1.780639
1826	1.849602
1827	1.780639
1828	1.780639
1829	1.880241
1830	1.849602
1831	1.882856
1832	1.764098
1833	1.882856
1834	1.811278
1835	1.882856
1836	1.882856
1837	1.882856
1838	1.748999
1839	1.546180
1840	1.546180
1841	1.546180
1842	1.546180
1843	1.748999
1844	1.649397
1845	1.748999
1846	1.764098
1847	1.805037
1848	1.805037
1849	1.805037
1850	1.905639
1851	1.923795
1852	1.923795
1853	1.882856
1854	1.796180
1855	1.811278
1856	1.796180
1857	1.796180
1858	1.796180
1859	1.649397
1860	1.649397
1861	1.649397
1862	1.591917
1863	1.591917
1864	1.649397
1865	1.591917
1866	1.423795
1867	1.591917
1868	1.649397
1869	1.649397
1870	1.649397
1871	1.796180
1872	1.882856
1873	1.796180
1874	1.750000
1875	1.849602
1876	1.849602
1877	1.849602
1878	1.905639
1879	1.905639
1880	1.882856
1881	1.954434
